INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222007525,423,,ASSAULT - AGGRAVATED,D14, ,0,2022-02-01 22:48:00,2022,2,Tuesday,22,,COMMONWEALTH AVE,0,0,"(0, 0)"
222007523,1402,,VANDALISM,C6, ,0,2022-02-01 23:08:00,2022,2,Tuesday,23,,"PATTERSON WAY & E NINTH ST
SOUTH BOSTON  MA 02127
",0,0,"(0, 0)"
222007521,3115,,INVESTIGATE PERSON,C11, ,0,2022-02-01 23:26:00,2022,2,Tuesday,23,,BUTLER ST,0,0,"(0, 0)"
222007518,3115,,INVESTIGATE PERSON,B2, ,0,2022-02-01 22:56:00,2022,2,Tuesday,22,,MAGNOLIA ST,0,0,"(0, 0)"
222007516,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3, ,0,2022-02-01 21:53:00,2022,2,Tuesday,21,,BLUE HILL AVE,0,0,"(0, 0)"
222007515,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,2022-02-01 22:25:00,2022,2,Tuesday,22,,BLUE HILL AVE,0,0,"(0, 0)"
222007514,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-02-01 18:00:00,2022,2,Tuesday,18,,HUNTINGTON AVE,0,0,"(0, 0)"
222007513,801,,ASSAULT - SIMPLE,B2, ,0,2022-02-01 22:30:00,2022,2,Tuesday,22,,PERRIN ST,0,0,"(0, 0)"
222007512,1402,,VANDALISM,B3, ,0,2022-02-01 22:15:00,2022,2,Tuesday,22,,WOOLSON ST,0,0,"(0, 0)"
222007510,3410,,TOWED MOTOR VEHICLE,A1,71,0,2022-02-01 19:03:00,2022,2,Tuesday,19,,HANCOCK ST,0,0,"(0, 0)"
222007509,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D14, ,0,2022-02-01 20:59:00,2022,2,Tuesday,20,,WASHINGTON STREET,0,0,"(0, 0)"
222007508,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4, ,0,2022-02-01 21:00:00,2022,2,Tuesday,21,,E NEWTON ST,0,0,"(0, 0)"
222007507,2905,,VAL - VIOLATION OF AUTO LAW,A1, ,0,2022-02-01 17:25:00,2022,2,Tuesday,17,,"WATER ST & DEVONSHIRE ST
BOSTON  MA 02109
UNITED S",0,0,"(0, 0)"
222007505,3115,,INVESTIGATE PERSON,C11, ,0,2022-02-01 21:34:00,2022,2,Tuesday,21,,DORCHESTER AVE,0,0,"(0, 0)"
222007503,1831,,SICK ASSIST,A1,68,0,2022-02-01 21:40:00,2022,2,Tuesday,21,,CAMBRIDGE ST,0,0,"(0, 0)"
222007502,1831,,SICK ASSIST,D4,903,0,2022-02-01 21:38:00,2022,2,Tuesday,21,,HAMMOND ST,0,0,"(0, 0)"
222007501,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-02-01 20:35:00,2022,2,Tuesday,20,,SAVIN HILL AVE,0,0,"(0, 0)"
222007499,3410,,TOWED MOTOR VEHICLE,E18, ,0,2022-02-01 20:10:00,2022,2,Tuesday,20,,GREENBROOK RD,0,0,"(0, 0)"
222007498,1831,,SICK ASSIST,E13, ,0,2022-02-01 20:42:00,2022,2,Tuesday,20,,GROTTO GLEN RD,0,0,"(0, 0)"
222007497,3106,,PROPERTY - ACCIDENTAL DAMAGE,B3,418,0,2022-02-01 20:14:00,2022,2,Tuesday,20,,SELDEN ST,0,0,"(0, 0)"
222007496,1831,,SICK ASSIST,E13, ,0,2022-02-01 20:48:00,2022,2,Tuesday,20,,PERKINS ST,0,0,"(0, 0)"
222007495,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E18,479,0,2022-02-01 20:19:00,2022,2,Tuesday,20,,GREENFIELD ROAD,0,0,"(0, 0)"
222007494,3115,,INVESTIGATE PERSON,C11, ,0,2022-02-01 21:10:00,2022,2,Tuesday,21,,DIX ST,0,0,"(0, 0)"
222007493,3801,,M/V ACCIDENT - OTHER,D14, ,0,2022-02-01 09:01:00,2022,2,Tuesday,9,,"COMMONWEALTH AVE & HARVARD AVE
BRIGHTON  MA 02134
",0,0,"(0, 0)"
222007492,3410,,TOWED MOTOR VEHICLE,B2,322,0,2022-02-01 20:45:00,2022,2,Tuesday,20,,BLUE HILL AVE,0,0,"(0, 0)"
222007491,3115,,INVESTIGATE PERSON,B2, ,0,2022-02-01 20:18:00,2022,2,Tuesday,20,,LONGWOOD AVE,0,0,"(0, 0)"
222007490,1402,,VANDALISM,C11,355,0,2022-01-31 09:00:00,2022,1,Monday,9,,GIBSON ST,0,0,"(0, 0)"
222007489,3006,,SICK/INJURED/MEDICAL - PERSON,E5, ,0,2022-02-01 20:15:00,2022,2,Tuesday,20,,CENTRE ST,0,0,"(0, 0)"
222007488,3115,,INVESTIGATE PERSON,B3,442,0,2022-02-01 20:17:00,2022,2,Tuesday,20,,TALBOT AVE,0,0,"(0, 0)"
222007487,3201,,PROPERTY - LOST/ MISSING,E5,691,0,2022-01-31 10:00:00,2022,1,Monday,10,,CENTRE ST,0,0,"(0, 0)"
222007486,3207,,PROPERTY - FOUND,A15, ,0,2022-02-01 19:05:00,2022,2,Tuesday,19,,VINE ST,0,0,"(0, 0)"
222007485,1402,,VANDALISM,A7, ,0,2022-02-01 00:00:00,2022,2,Tuesday,0,,PRINCETON ST,0,0,"(0, 0)"
222007484,3410,,TOWED MOTOR VEHICLE,B2, ,0,2022-02-01 17:49:00,2022,2,Tuesday,17,,MAGNOLIA ST,0,0,"(0, 0)"
222007481,3301,,VERBAL DISPUTE,A7, ,0,2022-02-01 20:22:00,2022,2,Tuesday,20,,PARIS ST,0,0,"(0, 0)"
222007479,1402,,VANDALISM,B2,901,0,2022-02-01 07:30:00,2022,2,Tuesday,7,,HORADAN WAY,0,0,"(0, 0)"
222007478,3115,,INVESTIGATE PERSON,E5, ,0,2022-02-01 19:37:00,2022,2,Tuesday,19,,ORIOLE ST,0,0,"(0, 0)"
222007477,3115,,INVESTIGATE PERSON,B3, ,0,2022-02-01 19:35:00,2022,2,Tuesday,19,,SPENCER ST,0,0,"(0, 0)"
222007475,1402,,VANDALISM,D4, ,0,2022-02-01 14:00:00,2022,2,Tuesday,14,,SHAWMUT AVE,0,0,"(0, 0)"
222007473,3115,,INVESTIGATE PERSON,B3, ,0,2022-02-01 19:16:00,2022,2,Tuesday,19,,DRUID ST,0,0,"(0, 0)"
222007471,613,,LARCENY SHOPLIFTING,B3,406,0,2022-02-01 18:35:00,2022,2,Tuesday,18,,RIVER ST,0,0,"(0, 0)"
222007469,2647,,THREATS TO DO BODILY HARM,E5, ,0,2022-02-01 08:00:00,2022,2,Tuesday,8,,COWING ST,0,0,"(0, 0)"
222007468,801,,ASSAULT - SIMPLE,C6, ,0,2022-02-01 17:54:00,2022,2,Tuesday,17,,BOSTON ST,0,0,"(0, 0)"
222007467,3114,,INVESTIGATE PROPERTY,E13, ,0,2022-02-01 19:17:00,2022,2,Tuesday,19,,BICKFORD ST,0,0,"(0, 0)"
222007466,423,,ASSAULT - AGGRAVATED,D4, ,0,2022-02-01 18:30:00,2022,2,Tuesday,18,,COMMONWEALTH AVE,0,0,"(0, 0)"
222007465,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-02-01 18:50:00,2022,2,Tuesday,18,,"WARREN ST & QUINCY ST
BOSTON  MA 02119
UNITED STAT",0,0,"(0, 0)"
222007464,3410,,TOWED MOTOR VEHICLE,B3, ,0,2022-02-01 13:57:00,2022,2,Tuesday,13,,CEDAR ST,0,0,"(0, 0)"
222007463,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2022-02-01 18:01:00,2022,2,Tuesday,18,,DORCHESTER AVE,0,0,"(0, 0)"
222007462,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-31 13:04:00,2022,1,Monday,13,,HUNTINGTON AVE,0,0,"(0, 0)"
222007461,3106,,PROPERTY - ACCIDENTAL DAMAGE,A1, ,0,2022-02-01 17:43:00,2022,2,Tuesday,17,,MELROSE ST,0,0,"(0, 0)"
222007460,423,,ASSAULT - AGGRAVATED,D4, ,0,2022-02-01 18:04:00,2022,2,Tuesday,18,,PETERBOROUGH ST,0,0,"(0, 0)"
222007459,1402,,VANDALISM,A15, ,0,2022-01-31 11:45:00,2022,1,Monday,11,,VINE ST,0,0,"(0, 0)"
222007458,1831,,SICK ASSIST,E5, ,0,2022-02-01 18:50:00,2022,2,Tuesday,18,,"WASHINGTON ST & LEE HILL RD
ROSLINDALE  MA 02131
U",0,0,"(0, 0)"
222007457,3410,,TOWED MOTOR VEHICLE,B3, ,0,2022-02-01 16:30:00,2022,2,Tuesday,16,,GOODALE RD,0,0,"(0, 0)"
222007456,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,2022-02-01 18:26:00,2022,2,Tuesday,18,,GRANITE AVE,0,0,"(0, 0)"
222007454,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,2022-02-01 17:42:00,2022,2,Tuesday,17,,HYDE PARK AVE,0,0,"(0, 0)"
222007452,3115,,INVESTIGATE PERSON,E5, ,0,2022-02-01 17:23:00,2022,2,Tuesday,17,,LAGRANGE ST,0,0,"(0, 0)"
222007450,3410,,TOWED MOTOR VEHICLE,E13,509,0,2022-02-01 14:36:00,2022,2,Tuesday,14,,WACHUSETT ST,0,0,"(0, 0)"
222007448,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2022-02-01 17:20:00,2022,2,Tuesday,17,,TREMONT ST,0,0,"(0, 0)"
222007447,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2022-01-28 16:27:00,2022,1,Friday,16,,COREY RD,0,0,"(0, 0)"
222007446,2619,,FUGITIVE FROM JUSTICE,C6,175,0,2022-02-01 17:30:00,2022,2,Tuesday,17,,SOUTHAMPTON ST,0,0,"(0, 0)"
222007445,3001,,DEATH INVESTIGATION,D14, ,0,2022-02-01 18:06:00,2022,2,Tuesday,18,,TELFORD ST,0,0,"(0, 0)"
222007444,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2022-02-01 18:27:00,2022,2,Tuesday,18,,HARRISON AVE,0,0,"(0, 0)"
222007443,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,182,0,2022-02-01 17:20:00,2022,2,Tuesday,17,,SHETLAND ST,0,0,"(0, 0)"
222007442,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,602,0,2022-01-26 18:30:00,2022,1,Wednesday,18,,TREMONT ST,0,0,"(0, 0)"
222007441,3410,,TOWED MOTOR VEHICLE,E18, ,0,2022-02-01 15:40:00,2022,2,Tuesday,15,,"SUMMER ST & GORDON AVE
BOSTON  MA 02136
UNITED STA",0,0,"(0, 0)"
222007440,613,,LARCENY SHOPLIFTING,A1, ,0,2022-01-29 01:11:00,2022,1,Saturday,1,,SUMMER ST,0,0,"(0, 0)"
222007439,1402,,VANDALISM,D4, ,0,2022-01-30 17:00:00,2022,1,Sunday,17,,HEREFORD ST,0,0,"(0, 0)"
222007438,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4, ,0,2022-02-01 17:38:00,2022,2,Tuesday,17,,"COMMONWEALTH AVE & BERKELEY ST
BOSTON  MA 02116
UN",0,0,"(0, 0)"
222007437,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2022-02-01 18:01:00,2022,2,Tuesday,18,,HARRISON AVE,0,0,"(0, 0)"
222007435,301,,ROBBERY,C11, ,0,2022-02-01 17:36:00,2022,2,Tuesday,17,,"SAVIN HILL AVE & PLEASANT ST
DORCHESTER  MA 02125
",0,0,"(0, 0)"
222007434,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,520,0,2022-01-25 21:00:00,2022,1,Tuesday,21,,HYDE PARK AVE,0,0,"(0, 0)"
222007432,520,,BURGLARY - RESIDENTIAL,D14, ,0,2022-01-31 17:00:00,2022,1,Monday,17,,LINDEN ST,0,0,"(0, 0)"
222007431,423,,ASSAULT - AGGRAVATED,D14, ,0,2022-02-01 16:02:00,2022,2,Tuesday,16,,ORKNEY RD,0,0,"(0, 0)"
222007429,613,,LARCENY SHOPLIFTING,D4, ,0,2022-02-01 15:24:00,2022,2,Tuesday,15,,NEWBURY ST,0,0,"(0, 0)"
222007427,3301,,VERBAL DISPUTE,E13, ,0,2022-02-01 16:43:00,2022,2,Tuesday,16,,BRAGDON ST,0,0,"(0, 0)"
222007426,3008,,SUICIDE / SUICIDE ATTEMPT,E5, ,0,2022-02-01 16:24:00,2022,2,Tuesday,16,,LESHER ST,0,0,"(0, 0)"
222007425,801,,ASSAULT - SIMPLE,B2,329,0,2022-01-31 17:05:00,2022,1,Monday,17,,BLUE HILL AVE,0,0,"(0, 0)"
222007424,801,,ASSAULT - SIMPLE,D4, ,0,2022-02-01 17:15:00,2022,2,Tuesday,17,,ALBANY ST,0,0,"(0, 0)"
222007423,3001,,DEATH INVESTIGATION,A7, ,0,2022-02-01 16:44:00,2022,2,Tuesday,16,,MARGINAL ST,0,0,"(0, 0)"
222007422,801,,ASSAULT - SIMPLE,D4, ,0,2022-02-01 16:58:00,2022,2,Tuesday,16,,TREMONT ST,0,0,"(0, 0)"
222007421,3115,,INVESTIGATE PERSON,B3, ,0,2022-02-01 15:48:00,2022,2,Tuesday,15,,MILLET ST,0,0,"(0, 0)"
222007420,3115,,INVESTIGATE PERSON,D14,784,0,2022-02-01 16:16:00,2022,2,Tuesday,16,,WARREN ST,0,0,"(0, 0)"
222007419,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11,355,0,2022-01-02 17:15:00,2022,1,Sunday,17,,GIBSON ST,0,0,"(0, 0)"
222007418,613,,LARCENY SHOPLIFTING,D14, ,0,2022-02-01 16:21:00,2022,2,Tuesday,16,,WESTERN AVE,0,0,"(0, 0)"
222007415,3501,,MISSING PERSON,C6,200,0,2022-02-01 15:20:00,2022,2,Tuesday,15,,W BROADWAY,0,0,"(0, 0)"
222007414,613,,LARCENY SHOPLIFTING,D4, ,0,2022-02-01 16:36:00,2022,2,Tuesday,16,,NEWBURY ST,0,0,"(0, 0)"
222007413,1831,,SICK ASSIST,A1, ,0,2022-02-01 16:19:00,2022,2,Tuesday,16,,WASHINGTON ST,0,0,"(0, 0)"
222007412,1402,,VANDALISM,C11,355,0,2022-02-01 16:20:00,2022,2,Tuesday,16,,GIBSON ST,0,0,"(0, 0)"
222007411,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2022-02-01 16:33:00,2022,2,Tuesday,16,,"KILMARNOCK ST & QUEENSBERRY ST
BOSTON  MA 02215
UN",0,0,"(0, 0)"
222007410,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E5,740,0,2022-01-30 21:30:00,2022,1,Sunday,21,,CASPAR ST,0,0,"(0, 0)"
222007408,3502,,MISSING PERSON - LOCATED,C11, ,0,2022-02-01 15:32:00,2022,2,Tuesday,15,,CENTRE ST,0,0,"(0, 0)"
222007407,1831,,SICK ASSIST,D14, ,0,2022-02-01 15:04:00,2022,2,Tuesday,15,,CAROL AVE,0,0,"(0, 0)"
222007406,3115,,INVESTIGATE PERSON,D4, ,0,2022-02-01 15:11:00,2022,2,Tuesday,15,,NORTHAMPTON ST,0,0,"(0, 0)"
222007403,3115,,INVESTIGATE PERSON,E5,557,0,2022-02-01 15:50:00,2022,2,Tuesday,15,,"AUGUSTUS AVE & CRANDALL ST
ROSLINDALE  MA 02131
UN",0,0,"(0, 0)"
222007402,3201,,PROPERTY - LOST/ MISSING,A15,41,0,2022-01-31 10:25:00,2022,1,Monday,10,,VINE ST,0,0,"(0, 0)"
222007401,1831,,SICK ASSIST,A1, ,0,2022-02-01 13:42:00,2022,2,Tuesday,13,,HUDSON ST,0,0,"(0, 0)"
222007399,3410,,TOWED MOTOR VEHICLE,E18, ,0,2022-02-01 14:09:00,2022,2,Tuesday,14,,WEYBOSSET ST,0,0,"(0, 0)"
222007398,3301,,VERBAL DISPUTE,D14,803,0,2022-02-01 02:34:00,2022,2,Tuesday,2,,CAMBRIDGE ST,0,0,"(0, 0)"
222007397,3115,,INVESTIGATE PERSON,B3, ,0,2022-02-01 15:29:00,2022,2,Tuesday,15,,MILDRED AVE,0,0,"(0, 0)"
222007396,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,A15,41,0,2022-01-28 05:45:00,2022,1,Friday,5,,VINE ST,0,0,"(0, 0)"
222007394,2610,,TRESPASSING,D4, ,0,2022-02-01 13:43:00,2022,2,Tuesday,13,,DALTON ST,0,0,"(0, 0)"
222007393,3114,,INVESTIGATE PROPERTY,D14,771,0,2022-02-01 14:58:00,2022,2,Tuesday,14,,ACADEMY HILL RD,0,0,"(0, 0)"
222007392,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2022-02-01 15:00:00,2022,2,Tuesday,15,,HARRISON AVE,0,0,"(0, 0)"
222007391,801,,ASSAULT - SIMPLE,E5, ,0,2022-02-01 14:30:00,2022,2,Tuesday,14,,MOUNT VERNON ST,0,0,"(0, 0)"
222007389,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B2, ,0,2022-02-01 14:08:00,2022,2,Tuesday,14,,"DUDLEY ST & WARREN ST
ROXBURY  MA 02119
UNITED STA",0,0,"(0, 0)"
222007388,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2, ,0,2022-02-01 12:50:00,2022,2,Tuesday,12,,"MAPLE ST & SCHUYLER ST
ROXBURY  MA 02121
UNITED ST",0,0,"(0, 0)"
222007387,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2022-02-01 05:40:00,2022,2,Tuesday,5,,"WASHINGTON ST & RICHMOND ST
DORCHESTER  MA 02126
U",0,0,"(0, 0)"
222007386,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C6, ,0,2022-02-01 14:40:00,2022,2,Tuesday,14,,"ATKINSON ST & BRADSTON ST
ROXBURY  MA 02118
UNITED",0,0,"(0, 0)"
222007384,540,,BURGLARY - COMMERICAL,C11, ,0,2022-01-27 19:00:00,2022,1,Thursday,19,,WASHINGTON ST,0,0,"(0, 0)"
222007383,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-01-31 10:40:00,2022,1,Monday,10,,GIBSON ST,0,0,"(0, 0)"
222007380,520,,BURGLARY - RESIDENTIAL,D14,778,0,2022-01-02 14:40:00,2022,1,Sunday,14,,WASHINGTON ST,0,0,"(0, 0)"
222007379,3301,,VERBAL DISPUTE,B2, ,0,2022-02-01 13:51:00,2022,2,Tuesday,13,,WINTHROP ST,0,0,"(0, 0)"
222007377,3201,,PROPERTY - LOST/ MISSING,A1, ,0,2022-02-01 13:23:00,2022,2,Tuesday,13,,WASHINGTON ST,0,0,"(0, 0)"
222007376,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2022-02-01 14:05:00,2022,2,Tuesday,14,,"ESMOND ST & BLUE HILL AVE
DORCHESTER  MA 02121
UNI",0,0,"(0, 0)"
222007375,801,,ASSAULT - SIMPLE,E18, ,0,2022-02-01 13:58:00,2022,2,Tuesday,13,,CANTERBURY ST,0,0,"(0, 0)"
222007373,3115,,INVESTIGATE PERSON,D4,167,0,2022-02-01 14:00:00,2022,2,Tuesday,14,,HARRISON AVE,0,0,"(0, 0)"
222007370,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2022-01-29 22:00:00,2022,1,Saturday,22,,W BROADWAY,0,0,"(0, 0)"
222007369,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2022-01-31 19:15:00,2022,1,Monday,19,,BLUE HILL AVE,0,0,"(0, 0)"
222007368,1831,,SICK ASSIST,C11,240,0,2022-02-01 12:50:00,2022,2,Tuesday,12,,WILLIS ST,0,0,"(0, 0)"
222007366,1106,,FRAUD - CREDIT CARD / ATM FRAUD,A1,77,0,2022-01-22 19:00:00,2022,1,Saturday,19,,NEW SUDBURY ST,0,0,"(0, 0)"
222007364,3115,,INVESTIGATE PERSON,B2,282,0,2022-02-01 10:13:00,2022,2,Tuesday,10,,WASHINGTON ST,0,0,"(0, 0)"
222007363,613,,LARCENY SHOPLIFTING,D14, ,0,2022-02-01 13:24:00,2022,2,Tuesday,13,,WASHINGTON ST,0,0,"(0, 0)"
222007362,613,,LARCENY SHOPLIFTING,E5, ,0,2022-02-01 13:02:00,2022,2,Tuesday,13,,VFW PKWY,0,0,"(0, 0)"
222007361,617,,LARCENY THEFT FROM BUILDING,B2, ,0,2022-02-01 12:48:00,2022,2,Tuesday,12,,DUDLEY ST,0,0,"(0, 0)"
222007360,1102,,FRAUD - FALSE PRETENSE / SCHEME,B2,316,0,2022-01-26 12:00:00,2022,1,Wednesday,12,,HUTCHINGS ST,0,0,"(0, 0)"
222007359,1831,,SICK ASSIST,E18, ,0,2022-02-01 12:17:00,2022,2,Tuesday,12,,METROPOLITAN AVE,0,0,"(0, 0)"
222007358,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,2022-02-01 00:00:00,2022,2,Tuesday,0,,WASHINGTON STREET,0,0,"(0, 0)"
222007357,3115,,INVESTIGATE PERSON,C6,936,0,2022-02-01 12:41:00,2022,2,Tuesday,12,,FLAHERTY WAY,0,0,"(0, 0)"
222007356,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,520,0,2022-01-31 21:30:00,2022,1,Monday,21,,HYDE PARK AVE,0,0,"(0, 0)"
222007354,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A1, ,0,2022-02-01 12:54:00,2022,2,Tuesday,12,,N WASHINGTON ST,0,0,"(0, 0)"
222007353,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2022-01-31 12:57:00,2022,1,Monday,12,,W BROADWAY,0,0,"(0, 0)"
222007352,724,,AUTO THEFT,D4, ,0,2022-02-01 12:57:00,2022,2,Tuesday,12,,HARRISON AVE,0,0,"(0, 0)"
222007351,3130,,SEARCH WARRANT,C11, ,0,2022-02-01 12:50:00,2022,2,Tuesday,12,,HANCOCK ST,0,0,"(0, 0)"
222007350,3130,,SEARCH WARRANT,A1, ,0,2022-02-01 12:49:00,2022,2,Tuesday,12,,CAMBRIDGE ST,0,0,"(0, 0)"
222007347,801,,ASSAULT - SIMPLE,B2,311,0,2022-02-01 11:47:00,2022,2,Tuesday,11,,SAVIN ST,0,0,"(0, 0)"
222007346,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-02-01 11:28:00,2022,2,Tuesday,11,,MARTHA RD,0,0,"(0, 0)"
222007344,2647,,THREATS TO DO BODILY HARM,D4, ,0,2022-02-01 12:33:00,2022,2,Tuesday,12,,HARRISON AVE,0,0,"(0, 0)"
222007342,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-02-01 12:00:00,2022,2,Tuesday,12,,LEGENDS WAY,0,0,"(0, 0)"
222007340,724,,AUTO THEFT,E18,520,0,2022-02-01 10:45:00,2022,2,Tuesday,10,,HYDE PARK AVE,0,0,"(0, 0)"
222007339,613,,LARCENY SHOPLIFTING,A1, ,0,2022-02-01 11:38:00,2022,2,Tuesday,11,,WASHINGTON ST,0,0,"(0, 0)"
222007338,1402,,VANDALISM,C11, ,0,2022-02-01 11:31:00,2022,2,Tuesday,11,,SACO ST,0,0,"(0, 0)"
222007337,3207,,PROPERTY - FOUND,E5,691,0,2022-02-01 11:44:00,2022,2,Tuesday,11,,CENTRE ST,0,0,"(0, 0)"
222007335,1402,,VANDALISM,B2,282,0,2022-01-25 12:00:00,2022,1,Tuesday,12,,WASHINGTON ST,0,0,"(0, 0)"
222007334,3115,,INVESTIGATE PERSON,D4,167,0,2022-02-01 11:00:00,2022,2,Tuesday,11,,HARRISON AVE,0,0,"(0, 0)"
222007333,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,D4, ,0,2022-01-31 17:00:00,2022,1,Monday,17,,UPTON ST,0,0,"(0, 0)"
222007332,1831,,SICK ASSIST,D4, ,0,2022-02-01 10:59:00,2022,2,Tuesday,10,,WARREN AVE,0,0,"(0, 0)"
222007329,3112,,LANDLORD - TENANT,B2, ,0,2022-02-01 10:04:00,2022,2,Tuesday,10,,BROOKLEDGE ST,0,0,"(0, 0)"
222007328,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,2022-02-01 10:42:00,2022,2,Tuesday,10,,ALBANY STREET,0,0,"(0, 0)"
222007327,520,,BURGLARY - RESIDENTIAL,C11, ,0,2022-01-31 19:11:00,2022,1,Monday,19,,WASHINGTON ST,0,0,"(0, 0)"
222007326,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,282,0,2022-01-27 12:30:00,2022,1,Thursday,12,,WASHINGTON ST,0,0,"(0, 0)"
222007325,617,,LARCENY THEFT FROM BUILDING,A1,77,0,2022-01-31 00:00:00,2022,1,Monday,0,,SUDBURY ST,0,0,"(0, 0)"
222007324,3130,,SEARCH WARRANT,D14, ,0,2022-02-01 10:41:00,2022,2,Tuesday,10,,CAMBRIDGE ST,0,0,"(0, 0)"
222007322,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2022-01-03 00:00:00,2022,1,Monday,0,,BLUE HILL AVE,0,0,"(0, 0)"
222007321,3115,,INVESTIGATE PERSON,E13,571,0,2022-02-01 10:00:00,2022,2,Tuesday,10,,WASHINGTON ST,0,0,"(0, 0)"
222007320,540,,BURGLARY - COMMERICAL,A1, ,0,2022-01-31 21:00:00,2022,1,Monday,21,,COURT ST,0,0,"(0, 0)"
222007317,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5, ,0,2022-02-01 10:32:00,2022,2,Tuesday,10,,HEWLETT ST,0,0,"(0, 0)"
222007316,3801,,M/V ACCIDENT - OTHER,D4, ,0,2022-02-01 09:55:00,2022,2,Tuesday,9,,"GLOUCESTER ST & BACK ST
BOSTON  MA 02115
UNITED ST",0,0,"(0, 0)"
222007315,801,,ASSAULT - SIMPLE,E5,691,0,2022-01-31 09:00:00,2022,1,Monday,9,,CENTRE ST,0,0,"(0, 0)"
222007314,1402,,VANDALISM,C11, ,0,2022-02-01 10:26:00,2022,2,Tuesday,10,,MOUNT IDA RD,0,0,"(0, 0)"
222007313,1831,,SICK ASSIST,E18,480,0,2022-02-01 10:15:00,2022,2,Tuesday,10,,FAIRLAWN AVE,0,0,"(0, 0)"
222007312,3110,,SERVICE TO OTHER AGENCY,C6,200,0,2022-01-15 00:01:00,2022,1,Saturday,0,,W BROADWAY,0,0,"(0, 0)"
222007311,3115,,INVESTIGATE PERSON,E5,556,0,2022-02-01 09:29:00,2022,2,Tuesday,9,,"CANTERBURY ST & SEYMOUR ST
ROSLINDALE  MA 02131
UN",0,0,"(0, 0)"
222007310,3115,,INVESTIGATE PERSON,D4, ,0,2022-01-31 10:32:00,2022,1,Monday,10,,BOYLSTON ST,0,0,"(0, 0)"
222007308,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D4, ,0,2022-02-01 09:48:00,2022,2,Tuesday,9,,"HARRISON AVE & MONSIGNOR REYNOLDS WAY
BOSTON  MA 0",0,0,"(0, 0)"
222007307,3410,,TOWED MOTOR VEHICLE,D4, ,0,2022-02-01 09:00:00,2022,2,Tuesday,9,,MARLBOROUGH ST,0,0,"(0, 0)"
